CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,<init>,51,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,<init>,52,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,<init>,58,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,<init>,54,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,<init>,55,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,<init>,55,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,<init>,55,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,50,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,51,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,52,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,58,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator,hasNext,62,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator,hasNext,62,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,hasNext,62,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,hasNext,62,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,next,66,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator,next,66,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,next,66,NO_COVERAGE,none
CategoryDescendantsIterator.java,de.tudarmstadt.ukp.wikipedia.api.CategoryDescendantsIterator,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,remove,70,NO_COVERAGE,none
